0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.642516348510980606e-03
0.000000000000000000e+00,1.032485626637935638e-02
0.000000000000000000e+00,2.010838314890861511e-02
0.000000000000000000e+00,3.146249055862426758e-02
0.000000000000000000e+00,4.329652711749076843e-02
0.000000000000000000e+00,5.638361722230911255e-02
1.936668902635574341e-02,7.045199722051620483e-02
4.403331875801086426e-02,8.889861404895782471e-02
7.740008831024169922e-02,1.118720397353172302e-01
8.973331004381179810e-02,1.314914077520370483e-01
1.151999458670616150e-01,1.490402817726135254e-01
1.254332512617111206e-01,1.657877117395401001e-01
1.897001117467880249e-01,1.833823621273040771e-01
2.334665805101394653e-01,2.014867365360260010e-01
1.949333846569061279e-01,2.193564176559448242e-01
2.754332125186920166e-01,2.390157431364059448e-01
4.718666970729827881e-01,2.602907121181488037e-01
5.060000419616699219e-01,2.830588817596435547e-01
6.425666809082031250e-01,3.084363043308258057e-01
9.289333224296569824e-01,3.358439207077026367e-01
8.806667327880859375e-01,3.659905195236206055e-01
8.538667559623718262e-01,3.987645506858825684e-01
9.575666785240173340e-01,4.375542402267456055e-01
1.115633249282836914e+00,4.842219054698944092e-01
1.269166469573974609e+00,5.409717559814453125e-01
1.322766423225402832e+00,6.121648550033569336e-01
1.434366703033447266e+00,6.957366466522216797e-01
1.561699986457824707e+00,7.946513295173645020e-01
1.691066741943359375e+00,8.992230296134948730e-01
1.820566654205322266e+00,1.021701455116271973e+00
1.944866538047790527e+00,1.174567103385925293e+00
2.067633152008056641e+00,1.306939482688903809e+00
2.189033269882202148e+00,1.460455179214477539e+00
2.321133375167846680e+00,1.686118841171264648e+00
2.445699930191040039e+00,1.885206580162048340e+00
2.558433294296264648e+00,2.074440717697143555e+00
2.679300069808959961e+00,2.270847558975219727e+00
2.776799917221069336e+00,2.469559431076049805e+00
2.881333112716674805e+00,2.634480476379394531e+00
2.985199928283691406e+00,2.787781953811645508e+00
3.078533172607421875e+00,2.940191030502319336e+00
3.171433448791503906e+00,3.076068878173828125e+00
3.275799751281738281e+00,3.197250127792358398e+00
3.363800287246704102e+00,3.317373275756835938e+00
3.433766841888427734e+00,3.426302671432495117e+00
2.676833391189575195e+00,3.526233434677124023e+00
3.622566699981689453e+00,3.620906114578247070e+00
3.745599985122680664e+00,3.709410429000854492e+00
3.837699651718139648e+00,3.790168046951293945e+00
3.902633428573608398e+00,3.866490125656127930e+00
3.990133762359619141e+00,3.940780878067016602e+00
4.090533256530761719e+00,4.015554904937744141e+00
4.157967090606689453e+00,4.084970951080322266e+00
4.213633537292480469e+00,4.152624130249023438e+00
4.259466648101806641e+00,4.216559886932373047e+00
4.341933727264404297e+00,4.276586532592773438e+00
4.395833492279052734e+00,4.332803726196289062e+00
4.450633525848388672e+00,4.383628845214843750e+00
4.513633251190185547e+00,4.431904315948486328e+00
4.567299842834472656e+00,4.479828357696533203e+00
4.640966415405273438e+00,4.525634765625000000e+00
4.697466373443603516e+00,4.568000316619873047e+00
4.748266696929931641e+00,4.561737537384033203e+00
4.778266429901123047e+00,4.613308429718017578e+00
4.803533077239990234e+00,4.664252281188964844e+00
4.835267066955566406e+00,4.711462497711181641e+00
4.888933658599853516e+00,4.756858825683593750e+00
4.912000179290771484e+00,4.799499511718750000e+00
4.920366764068603516e+00,4.839768886566162109e+00
4.981832981109619141e+00,4.877227783203125000e+00
5.020099163055419922e+00,4.914377689361572266e+00
5.034999847412109375e+00,4.947897911071777344e+00
5.061467170715332031e+00,4.977269172668457031e+00
5.116232872009277344e+00,5.004282951354980469e+00
5.135933399200439453e+00,5.027910232543945312e+00
5.150567054748535156e+00,5.052395820617675781e+00
5.165266513824462891e+00,5.074969291687011719e+00
5.181966304779052734e+00,5.095298767089843750e+00
5.191765785217285156e+00,5.111172199249267578e+00
5.198566913604736328e+00,5.127028942108154297e+00
5.219867229461669922e+00,5.140071868896484375e+00
5.217900753021240234e+00,5.152992248535156250e+00
5.242067337036132812e+00,5.162205696105957031e+00
5.253533363342285156e+00,5.170786380767822266e+00
5.249766826629638672e+00,5.176988124847412109e+00
5.247900009155273438e+00,5.181660175323486328e+00
5.251566410064697266e+00,5.184228420257568359e+00
5.262399196624755859e+00,5.185826301574707031e+00
5.250033378601074219e+00,5.187396049499511719e+00
5.222000598907470703e+00,5.186861515045166016e+00
5.188700199127197266e+00,5.183399677276611328e+00
5.200933456420898438e+00,5.180029869079589844e+00
5.202666282653808594e+00,5.176848888397216797e+00
5.187932968139648438e+00,5.174472332000732422e+00
5.187132835388183594e+00,5.171373844146728516e+00
5.135666847229003906e+00,5.166281700134277344e+00
5.120966434478759766e+00,5.158929347991943359e+00
5.053333282470703125e+00,5.149897575378417969e+00
